url,date,timestamp
http://www.census.gov/library/stories/2019/03/do-people-with-disabilities-earn-equal-pay.html,2019-03-22,20190322161313
http://www.census.gov/library/stories/2019/03/kentucky-is-off-to-the-races-for-the-2020-census.html,2019-03-22,20190322161330
http://www.census.gov/library/stories/2019/03/what-is-a-business.html,2019-03-22,20190322155825
https://census.gov/library/stories/2019/01/teachers-can-apply-statistics-in-schools-real-life-lessons-core-subjects.html,2019-07-02,20190702144817
https://census.gov/library/stories/2019/02/connecting-with-partners.html,2019-07-03,20190703110659
https://census.gov/library/stories/2019/02/data-show-third-quarter-peak-time-for-electric-and-water-utilities.html,2019-07-07,20190707103257
https://census.gov/library/stories/2019/02/different-consequences-on-manufacturing-and-information-sectors.html,2019-07-02,20190702063038
https://census.gov/library/stories/2019/02/number-of-people-with-masters-and-phd-degrees-double-since-2000.html,2019-05-21,20190521211104
https://census.gov/library/stories/2019/02/who-would-buy-your-products-overseas.html,2019-07-03,20190703024838
https://census.gov/library/stories/2019/03/college-basketball-cities-buzzing-about-final-four-teams.html,2019-07-11,20190711034030
https://census.gov/library/stories/2019/03/explore-my-congressional-district-data-tool.html,2019-07-07,20190707120941
https://census.gov/library/stories/2019/03/first-for-baseball-all-30-teams-play-opening-day.html,2019-07-02,20190702195347
https://census.gov/library/stories/2019/03/one-year-out-census-bureau-on-track-for-2020-census.html,2019-07-03,20190703030059
https://census.gov/library/stories/2019/03/what-if-a-celebrity-asked-you-to-respond-to-the-census.html,2019-07-02,20190702013256
https://census.gov/library/stories/2019/04/census-plus-open-data-equals-innovation-for-future.html,2019-04-22,20190422174556
https://census.gov/library/stories/2019/04/health-insurance-rural-america.html,2019-04-22,20190422171434
https://census.gov/library/stories/2019/04/opioid-crisis-grandparents-raising-grandchildren.html,2019-04-22,20190422171403
https://census.gov/library/stories/2019/04/two-texas-metropolitan-areas-gain-one-million-people.html,2019-04-22,20190422171402
https://census.gov/library/stories/2019/05/first-person-account-why-statistics-in-schools-matter.html,2019-05-21,20190521211105
https://census.gov/library/stories/2019/05/knowing-census-data-benefit-communities-may-increase-2020-response.html,2019-05-21,20190521211104
https://census.gov/library/stories/2019/05/largest-annual-increase-public-school-spending-since-2008.html,2019-05-21,20190521210948
https://census.gov/library/stories/2019/05/shape-your-future-start-here.html,2019-05-21,20190521211104
https://census.gov/library/stories/2019/05/younger-workers-in-cities-more-likely-to-bike-to-work.html,2019-05-21,20190521211105
https://census.gov/library/stories/2019/06/about-thirteen-million-united-states-workers-have-more-than-one-job.html,2019-06-18,20190618173233
https://census.gov/library/stories/2019/06/happy-fathers-day.html,2019-07-09,20190709082002
https://census.gov/library/stories/2019/06/median-age-does-not-tell-the-whole-story.html,2019-07-03,20190703141116
https://census.gov/library/stories/2019/06/most-fathers-either-have-been-or-are-now-married.html,2019-07-02,20190702101211
