url,date,timestamp,cur_status
http://www.census.gov/library/working-papers/2019/adrm/CED-WP-2019-005.html,2023-10-23,20231023153756,NA
http://www.census.gov/library/working-papers/2019/adrm/ces-wp-19-26.html,2023-03-29,20230329182739,NA
https://census.gov/library/working-papers/2019/demo/SEHSD-WP2019-04.html,2019-08-12,20190812195732,NA
https://www.census.gov/library/working-papers/2019/acs/2019_Dillon_01.html,2020-10-17,20201017161648,200
https://www.census.gov/library/working-papers/2019/acs/2019_Dillon_02.html,2020-10-18,20201018094414,200
https://www.census.gov/library/working-papers/2019/acs/2019_Heimel_01.html,2021-03-27,20210327202729,200
https://www.census.gov/library/working-papers/2019/acs/2019_Longsine_01.html,2020-10-23,20201023063706,200
https://www.census.gov/library/working-papers/2019/acs/2019_Mills_01.html,2020-10-18,20201018113515,200
https://www.census.gov/library/working-papers/2019/acs/2019_Westat_01.html,2025-02-05,20250205074535,200
https://www.census.gov/library/working-papers/2019/adrm/2019-04-ReidentificationStudies.html,2021-11-03,20211103111111,200
https://www.census.gov/library/working-papers/2019/adrm/App_Level_Crypto.html,2020-10-18,20201018054656,200
https://www.census.gov/library/working-papers/2019/adrm/CED-WP-2019-002.html,2025-02-03,20250203225454,200
https://www.census.gov/library/working-papers/2019/adrm/CED-WP-2019-004.html,2025-02-12,20250212123726,200
https://www.census.gov/library/working-papers/2019/adrm/CED-WP-2019-008.html,2024-07-24,20240724101519,200
https://www.census.gov/library/working-papers/2019/adrm/RRS2019-01.html,2020-10-20,20201020044135,200
https://www.census.gov/library/working-papers/2019/adrm/RRS2019-02.html,2020-10-21,20201021130036,200
https://www.census.gov/library/working-papers/2019/adrm/RRS2019-03.html,2020-10-22,20201022194533,200
https://www.census.gov/library/working-papers/2019/adrm/RRS2019-04.html,2020-10-20,20201020220148,200
https://www.census.gov/library/working-papers/2019/adrm/RRS2019-05.html,2020-10-20,20201020222205,200
https://www.census.gov/library/working-papers/2019/adrm/RRS2019-06.html,2020-10-20,20201020044138,200
https://www.census.gov/library/working-papers/2019/adrm/RRS2019-07.html,2020-10-21,20201021025155,200
https://www.census.gov/library/working-papers/2019/adrm/RRS2019-08.html,2020-10-20,20201020233234,200
https://www.census.gov/library/working-papers/2019/adrm/RRS2019-09.html,2020-10-23,20201023190436,200
https://www.census.gov/library/working-papers/2019/adrm/ahs-and-da.html,2020-01-18,20200118145521,200
https://www.census.gov/library/working-papers/2019/adrm/ces-wp-19-01.html,2024-06-03,20240603022546,200
https://www.census.gov/library/working-papers/2019/adrm/ces-wp-19-04.html,2022-05-03,20220503215122,404
https://www.census.gov/library/working-papers/2019/adrm/ces-wp-19-06.html,2025-02-09,20250209161353,200
https://www.census.gov/library/working-papers/2019/adrm/ces-wp-19-07.html,2025-01-23,20250123103818,200
