url,date,timestamp,cur_status
https://www.census.gov/library/stories/2023/01/census-count-businesses-why-responses-matter.html,2023-01-30,20230130151416,200
https://www.census.gov/library/stories/2023/01/cultivating-next-generation-minority-innovators.html,2023-01-10,20230110151330,200
https://www.census.gov/library/stories/2023/01/district-profiles-of-118th-congress.html,2023-01-26,20230126142626,200
https://www.census.gov/library/stories/2023/01/mississippians-eligible-for-food-assistance.html,2023-01-25,20230125151248,200
https://www.census.gov/library/stories/2023/01/volunteering-and-civic-life-in-america.html,2023-01-25,20230125154405,200
https://www.census.gov/library/stories/2023/01/who-owns-americas-businesses.html,2023-01-04,20230104144818,200
https://www.census.gov/library/stories/2023/02/access-broadband-impact-on-communities.html,2023-02-28,20230228174006,200
https://www.census.gov/library/stories/2023/02/data-products-built-by-and-for-puerto-rican-communities.html,2023-02-19,20230219191514,200
https://www.census.gov/library/stories/2023/02/economic-census-whats-in-it-for-me.html,2023-02-11,20230211075605,200
https://www.census.gov/library/stories/2023/02/grammy-awards-statistics-on-the-recording-industry.html,2023-02-02,20230202165436,200
https://www.census.gov/library/stories/2023/02/remote-work-during-pandemic-shifted-daytime-population.html,2023-02-21,20230221181204,200
https://www.census.gov/library/stories/2023/02/self-care-industries-perform-at-start-of-pandemic.html,2023-02-14,20230214200606,200
https://www.census.gov/library/stories/2023/02/state-official-poverty-rates-changed-over-10-years.html,2023-02-07,20230207153735,200
https://www.census.gov/library/stories/2023/02/super-bowl-lvii-fun-facts.html,2023-02-08,20230208175208,200
https://www.census.gov/library/stories/2023/02/where-in-the-united-states-are-the-high-tech-jobs.html,2023-02-14,20230214200606,200
https://www.census.gov/library/stories/2023/03/basketball-madness-has-college-towns-buzzing.html,2023-03-24,20230324140711,200
https://www.census.gov/library/stories/2023/03/coastal-and-large-counties-more-distressed.html,2023-03-08,20230308100955,200
https://www.census.gov/library/stories/2023/03/domestic-migration-trends-shifted.html,2023-03-30,20230330134154,200
https://www.census.gov/library/stories/2023/03/education-and-racial-disparities-in-health-insurance-coverage.html,2023-03-09,20230309040418,200
https://www.census.gov/library/stories/2023/03/losing-our-parents.html,2023-03-23,20230323032132,200
https://www.census.gov/library/stories/2023/03/low-income-renters-spent-larger-share-of-income-on-rent.html,2023-03-05,20230305064357,200
https://www.census.gov/library/stories/2023/03/retail-health-clinics-near-you.html,2023-03-28,20230328143102,200
