url,date,timestamp,cur_status
https://www.census.gov/library/working-papers/2025/adrm/CES-WP-25-01.html,2025-01-10,20250110210231,200
https://www.census.gov/library/working-papers/2025/adrm/CES-WP-25-02.html,2025-01-10,20250110210245,200
https://www.census.gov/library/working-papers/2025/adrm/CES-WP-25-03.html,2025-01-14,20250114134147,200
https://www.census.gov/library/working-papers/2025/adrm/CES-WP-25-04.html,2025-01-14,20250114134204,200
https://www.census.gov/library/working-papers/2025/adrm/CES-WP-25-05.html,2025-01-14,20250114134303,200
https://www.census.gov/library/working-papers/2025/adrm/CES-WP-25-06.html,2025-01-23,20250123125404,200
https://www.census.gov/library/working-papers/2025/adrm/CES-WP-25-08.html,2025-01-24,20250124121207,200
https://www.census.gov/library/working-papers/2025/adrm/CES-WP-25-10.html,2025-02-07,20250207205023,200
https://www.census.gov/library/working-papers/2025/adrm/CES-WP-25-11.html,2025-02-07,20250207205028,200
https://www.census.gov/library/working-papers/2025/adrm/CES-WP-25-12.html,2025-02-07,20250207205041,200
https://www.census.gov/library/working-papers/2025/demo/sehsd-wp2025-01.html,2025-01-29,20250129211816,200
