url,date,timestamp,cur_status
http://www.census.gov/library/stories/2018/01/happy-new-year.html,2018-08-24,20180824035335,NA
http://www.census.gov/library/stories/2018/01/state-pop-tableau.html,2018-08-23,20180823122713,NA
http://www.census.gov/library/stories/2018/02/burning-the-midnight-oil.html,2018-03-18,20180318205349,NA
http://www.census.gov/library/stories/2018/02/hampton-roads.html,2018-08-23,20180823122906,NA
http://www.census.gov/library/stories/2018/02/who-knew-wood-burning-fuel.html,2018-08-23,20180823122732,NA
http://www.census.gov/library/stories/2018/03/franchises.html,2018-08-23,20180823122903,NA
http://www.census.gov/library/stories/2018/03/who-knew-podcast.html,2018-07-21,20180721105505,NA
http://www.census.gov/library/stories/2018/04/aging-workforce.html,2018-08-30,20180830102102,NA
http://www.census.gov/library/stories/2018/04/econ-census-data-collection.html,2018-08-24,20180824035431,NA
http://www.census.gov/library/stories/2018/04/post-9-11-veterans.html,2018-08-24,20180824035740,NA
http://www.census.gov/library/stories/2018/05/gender-pay-gap-in-finance-sales.html,2018-08-23,20180823122836,NA
http://www.census.gov/library/stories/2018/05/state-local-government-spending.html,2018-07-21,20180721120339,NA
http://www.census.gov/library/stories/2018/05/teachers-leaving-workforce.html,2018-08-23,20180823122828,NA
http://www.census.gov/library/stories/2018/05/who-knew-birth-certificate.html,2018-07-21,20180721110328,NA
http://www.census.gov/library/stories/2018/05/who-knew-not-all-business-owners-get-survey.html,2018-08-23,20180823122806,NA
http://www.census.gov/library/stories/2018/06/going-back-to-college.html,2018-08-23,20180823123005,NA
http://www.census.gov/library/stories/2018/06/measuring-poverty.html,2018-07-21,20180721122854,NA
http://www.census.gov/library/stories/2018/06/millennial-marriages.html,2018-08-23,20180823122947,NA
http://www.census.gov/library/stories/2018/06/who-knew-famous-census-workers.html,2018-07-21,20180721120212,NA
http://www.census.gov/library/stories/2018/07/hiv-aids-database.html,2018-08-23,20180823122907,NA
http://www.census.gov/library/stories/2018/07/july-fourth.html,2018-07-21,20180721110100,NA
http://www.census.gov/library/stories/2018/07/manufacturers-durable-goods.html,2018-08-23,20180823122914,NA
http://www.census.gov/library/stories/2018/07/recruiting-for-2020-census.html,2018-07-21,20180721110220,NA
http://www.census.gov/library/stories/2018/08/census-2020-partnerships.html,2019-03-23,20190323140620,NA
http://www.census.gov/library/stories/2018/11/administrative-records-offset-declining-census-survey-response.html,2019-01-09,20190109204222,NA
http://www.census.gov/library/stories/2018/11/how-census-bureau-data-can-help-older-americans-afford-housing.html,2019-01-09,20190109143430,NA
http://www.census.gov/library/stories/2018/12/why-does-the-american-community-survey-ask-the-questions-it-does.html,2019-01-11,20190111144547,NA
https://census.gov/library/stories/2018/01/startup-firms.html,2018-07-19,20180719115310,NA
https://census.gov/library/stories/2018/07/educational-attainment.html,2018-08-16,20180816021448,NA
https://census.gov/library/stories/2018/08/coastal-county-population-rises.html,2018-08-16,20180816021847,NA
https://census.gov/library/stories/2018/08/homeownership-by-age.html,2018-08-16,20180816021745,NA
https://census.gov/library/stories/2018/08/internet-access.html,2018-08-16,20180816021811,NA
https://census.gov/library/stories/2018/08/who-knew-economic-surveys.html,2018-08-16,20180816021716,NA
https://census.gov/library/stories/2018/09/national-processing-center-celebrating-60-years.html,2020-02-15,20200215190459,NA
https://census.gov/library/stories/2018/11/2018-marks-world-war-1-centennial.html,2019-07-02,20190702134501,NA
https://census.gov/library/stories/2018/12/cities-partner-with-census-bureau-to-ensure-complete-count.html,2019-07-02,20190702091556,NA
https://www.census.gov/library/stories/2018/02/winter-olympics.html,2018-02-23,20180223172029,200
https://www.census.gov/library/stories/2018/03/female-veterans.html,2018-07-21,20180721110459,200
https://www.census.gov/library/stories/2018/03/graying-america.html,2018-03-13,20180313180105,200
https://www.census.gov/library/stories/2018/04/end-tax-season.html,2025-02-02,20250202035527,200
https://www.census.gov/library/stories/2018/04/local-governments-count-communities.html,2018-07-21,20180721110108,200
